ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
16744,Justice League of America,Justice League of America v1 (1960),10154
16745,Justice League of America,Justice League of America v1 (1960),10154
16746,Justice League of America,Justice League of America v1 (1960),10154
16747,Justice League of America,Justice League of America v1 (1960),10154
16748,Justice League of America,Justice League of America v1 (1960),10154
16749,Justice League of America,Justice League of America v1 (1960),10154
16750,Justice League of America,Justice League of America v1 (1960),10154
16751,Justice League of America,Justice League of America v1 (1960),10154
16752,Justice League of America,Justice League of America v1 (1960),10154
16753,Justice League of America,Justice League of America v1 (1960),10154
16754,Justice League of America,Justice League of America v1 (1960),10154
16755,Justice League of America,Justice League of America v1 (1960),10154
16756,Justice League of America,Justice League of America v1 (1960),10154
16757,Justice League of America,Justice League of America v1 (1960),10154
16758,Justice League of America,Justice League of America v1 (1960),10154
16759,Justice League of America,Justice League of America v1 (1960),10154
16760,Justice League of America,Justice League of America v1 (1960),10154
16762,Justice League of America,Justice League of America v1 (1960),10154
16764,Justice League of America,Justice League of America v1 (1960),10154
16765,Justice League of America,Justice League of America v1 (1960),10154
16767,Justice League of America,Justice League of America v1 (1960),10154
16768,Justice League of America,Justice League of America v1 (1960),10154
16770,Justice League of America,Justice League of America v1 (1960),10154
16826,Green Lantern,Green Lantern v3 (1990),34675
16827,Green Lantern,Green Lantern v3 (1990),34675
16828,Green Lantern,Green Lantern v3 (1990),34675
16829,Green Lantern,Green Lantern v3 (1990),34675
16830,Green Lantern,Green Lantern v3 (1990),34675
16831,Green Lantern,Green Lantern v3 (1990),34675
16832,Green Lantern,Green Lantern v3 (1990),34675
16833,Green Lantern,Green Lantern v3 (1990),34675
16841,Green Lantern (1960),Green Lantern v3 (1990),64823
16864,Green Lantern (1960),Green Lantern v3 (1990),64823
17130,Green Lantern,Green Lantern v4 (2005),34675
17131,Green Lantern,Green Lantern v4 (2005),34675
17132,Green Lantern,Green Lantern v4 (2005),34675
17133,Green Lantern,Green Lantern v4 (2005),34675
17134,Green Lantern,Green Lantern v4 (2005),34675
17135,Green Lantern,Green Lantern v4 (2005),34675
17428,Green Lantern,Green Lantern v4 (2005),34675
17429,Green Lantern,Green Lantern v4 (2005),34675
17430,Green Lantern,Green Lantern v4 (2005),34675
17431,Green Lantern,Green Lantern v4 (2005),34675
17432,Green Lantern,Green Lantern v4 (2005),34675
17433,Green Lantern,Green Lantern v4 (2005),34675
17434,Green Lantern,Green Lantern v4 (2005),34675
17469,Green Lantern,Green Lantern v4 (2005),34675
17470,Green Lantern,Green Lantern v4 (2005),34675
17471,Green Lantern,Green Lantern v4 (2005),34675
17472,Green Lantern,Green Lantern v4 (2005),34675
17473,Green Lantern,Green Lantern v4 (2005),34675
17474,Green Lantern,Green Lantern v4 (2005),34675
17475,Green Lantern,Green Lantern v4 (2005),34675
17476,Green Lantern,Green Lantern v4 (2005),34675
17477,Green Lantern,Green Lantern v4 (2005),34675
17478,Green Lantern,Green Lantern v4 (2005),34675
17479,Green Lantern,Green Lantern v4 (2005),34675
17480,Green Lantern,Green Lantern v4 (2005),34675
17481,Green Lantern,Green Lantern v4 (2005),34675
17482,Green Lantern,Green Lantern v4 (2005),34675
17483,Justice League of America,Justice League of America v2 (2006),10154
17484,Justice League of America,Justice League of America v2 (2006),10154
17485,Justice League of America,Justice League of America v2 (2006),10154
17486,Justice League of America,Justice League of America v2 (2006),10154
17487,Justice League of America,Justice League of America v2 (2006),10154
17488,Justice League of America,Justice League of America v2 (2006),10154
17489,Justice League of America,Justice League of America v2 (2006),10154
17530,The Flash - Fastest Man Alive,The Flash - The Fastest Man Alive v1 (2006),18587
17531,The Flash - Fastest Man Alive,The Flash - The Fastest Man Alive v1 (2006),18587
17532,The Flash - Fastest Man Alive,The Flash - The Fastest Man Alive v1 (2006),18587
17533,The Flash - Fastest Man Alive,The Flash - The Fastest Man Alive v1 (2006),18587
17534,The Flash - Fastest Man Alive,The Flash - The Fastest Man Alive v1 (2006),18587
17535,The Flash - Fastest Man Alive,The Flash - The Fastest Man Alive v1 (2006),18587
17643,green lantern,Green Lantern v4 (2005),34675
17646,green lantern,Green Lantern v4 (2005),34675
17648,green lantern,Green Lantern v4 (2005),34675
17650,Green Lantern,Green Lantern v4 (2005),34675
17655,Green Lantern,Green Lantern v4 (2005),34675
17666,Green Lantern (1960),Green Lantern v4 (2005),64823
17667,Green Lantern (1960),Green Lantern v4 (2005),64823
17668,Green Lantern (1960),Green Lantern v4 (2005),64823
17669,Green Lantern (1960),Green Lantern v4 (2005),64823
17670,Green Lantern (1960),Green Lantern v4 (2005),64823
17671,Green Lantern (1960),Green Lantern v4 (2005),64823
17672,Green Lantern (1960),Green Lantern v4 (2005),64823
17699,Justice League of America,Justice League of America v2 (2006),10154
17705,Justice League of America,Justice League of America v2 (2006),10154
17706,Justice League of America,Justice League of America v2 (2006),10154
17708,Justice League of America,Justice League of America v2 (2006),10154
17709,Justice League of America,Justice League of America v2 (2006),10154
17710,Justice League of America,Justice League of America v2 (2006),10154
17711,Justice League of America,Justice League of America v2 (2006),10154
17712,The Flash - The Fastest Man Alive,The Flash - The Fastest Man Alive v1 (2006),18590
17713,The Flash - The Fastest Man Alive,The Flash - The Fastest Man Alive v1 (2006),18590
17714,The Flash - The Fastest Man Alive,The Flash - The Fastest Man Alive v1 (2006),18590
17715,The Flash - The Fastest Man Alive,The Flash - The Fastest Man Alive v1 (2006),18590
17716,The Flash - The Fastest Man Alive,The Flash - The Fastest Man Alive v1 (2006),18590
17717,The Flash - The Fastest Man Alive,The Flash - The Fastest Man Alive v1 (2006),18590
17719,The Flash - The Fastest Man Alive,The Flash - The Fastest Man Alive v1 (2006),18590
17817,Justice League of America,Justice League of America v2 (2006),10154
17818,Justice League of America,Justice League of America v2 (2006),10154
17819,Justice League of America,Justice League of America v2 (2006),10154
17820,Justice League of America,Justice League of America v2 (2006),10154
17821,Justice League of America,Justice League of America v2 (2006),10154
17841,Justice League of America,Justice League of America v2 (2006),10154
17888,Justice League of America,Justice League of America v2 (2006),10154
17889,Justice League of America,Justice League of America v2 (2006),10154
17890,Justice League of America,Justice League of America v2 (2006),10154
17891,Justice League of America,Justice League of America v2 (2006),10154
17892,Justice League of America,Justice League of America v2 (2006),10154
17893,Justice League of America,Justice League of America v2 (2006),10154
17894,Justice League of America,Justice League of America v2 (2006),10154
17895,Justice League of America,Justice League of America v2 (2006),10154
18477,Justice League of America,Justice League of America v3 (2013),10154
18482,Justice League of America,Justice League of America v3 (2013),10154
65594,Green Lantern (1960),Green Lantern v4 (2005),64823
86643,What If,What If v1 (1977),21522
86644,What If,What If v2 (1989),21522
86661,What If,What If v2 (1989),21522
86662,What If,What If v2 (1989),21522
86759,What If,What If v1 (1977),21522
86760,What If,What If v2 (1989),21522
86761,What If,What If v2 (1989),21522
86802,What If,What If v1 (1977),21522
86822,What If,What If v2 (1989),21522
86870,What If,What If v2 (1989),21522
87072,What If,What If v2 (1989),21522
87187,What If,What If v2 (1989),21522
87247,What If,What If v2 (1989),21522
87302,What If,What If v2 (1989),21522
87303,What If,What If v2 (1989),21522
87360,What If,What If v2 (1989),21522
87555,What If,What If v2 (1989),21522
88062,What If,What If v2 (1989),21522
88189,What If,What If v2 (1989),21522
88243,What If,What If v2 (1989),21522
88251,What If,What If v2 (1989),21522
88275,What If,What If v2 (1989),21522
88655,What If,What If v2 (1989),21522
98868,What If,What If v2 (1989),21522
116447,What If,What If v2 (1989),21522
116448,What If,What If v2 (1989),21522
4162,2000 AD,2000 AD Annual,37
4163,2000 AD,2000 AD Annual,37
4164,2000 AD,2000 AD Annual,37
4165,2000 AD,2000 AD Annual,37
4166,2000 AD,2000 AD Annual,37
4167,2000 AD,2000 AD Annual,37
4168,2000 AD,2000 AD Annual,37
4169,2000 AD,2000 AD Annual,37
4170,2000 AD,2000 AD Annual,37
83720,Moon Knight v9 (2021),Moon Knight Annual,94849
83721,Moon Knight v9 (2021),Moon Knight Annual,94849
30149,Powers v1 (2000),Powers Annual,94679
91938,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
91939,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
91940,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
91941,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
91995,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
91996,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
91997,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
91998,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
92030,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
92031,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
92091,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
92107,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
92110,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
92115,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
92120,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
92121,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
92122,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
92140,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
92142,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
92193,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
117640,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
117641,Uncanny X-Men,Uncanny X-Men v2 (2012),34457
92293,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92294,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92295,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92296,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92297,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92411,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92412,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92413,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92414,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92415,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92416,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92496,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92500,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92575,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92576,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92577,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92578,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92579,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92643,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92644,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92645,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92646,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92647,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92648,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92649,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92786,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92787,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92788,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92789,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92790,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92791,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92956,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92957,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92958,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
92959,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
117804,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
117805,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
117806,Uncanny X-Men,Uncanny X-Men v3 (2013),34457
50246,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50247,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50248,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50249,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50250,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50251,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50252,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50253,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50254,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50255,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50256,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50257,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50258,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50259,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50260,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50261,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50262,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50263,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50264,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50265,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50266,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50267,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50268,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50269,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50270,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50271,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50272,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50273,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50274,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50275,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50276,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50277,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50278,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50279,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50280,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50281,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50282,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50283,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50284,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50285,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50286,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50288,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50289,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50290,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50291,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50292,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50293,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50294,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50295,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50296,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50297,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50298,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50299,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50300,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50301,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50302,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
50303,Uncanny X-Men,Uncanny X-Men v6 (2024),34457
84906,Uncanny X-Men,Uncanny X-Men Annual,34457
84907,Uncanny X-Men,Uncanny X-Men Annual,34457
84908,Uncanny X-Men,Uncanny X-Men Annual,34457
84909,Uncanny X-Men,Uncanny X-Men Annual,34457
84910,Uncanny X-Men,Uncanny X-Men Annual,34457
84911,Uncanny X-Men,Uncanny X-Men Annual,34457
84912,Uncanny X-Men,Uncanny X-Men Annual,34457
86449,Uncanny X-Men,Uncanny X-Men Annual,34457
86451,Uncanny X-Men,Uncanny X-Men Annual,34457
86452,Uncanny X-Men,Uncanny X-Men Annual,34457
86556,Uncanny X-Men,Uncanny X-Men Annual,34457
86563,Uncanny X-Men,Uncanny X-Men Annual,34457
86795,Uncanny X-Men,Uncanny X-Men Annual,34457
86821,Uncanny X-Men,Uncanny X-Men Annual,34457
86878,Uncanny X-Men,Uncanny X-Men Annual,34457
87085,Uncanny X-Men,Uncanny X-Men Annual,34457
87159,Uncanny X-Men,Uncanny X-Men Annual,34457
87240,Uncanny X-Men,Uncanny X-Men Annual,34457
87595,Uncanny X-Men,Uncanny X-Men Annual,34457
87701,Uncanny X-Men,Uncanny X-Men Annual,34457
87804,Uncanny X-Men,Uncanny X-Men Annual,34457
88092,Uncanny X-Men,Uncanny X-Men Annual,34457
88299,Uncanny X-Men,Uncanny X-Men Annual,34457
88391,Uncanny X-Men,Uncanny X-Men Annual,34457
88580,Uncanny X-Men,Uncanny X-Men Annual,34457
89106,Uncanny X-Men,Uncanny X-Men Annual,34457
89312,Uncanny X-Men,Uncanny X-Men Annual,34457
89426,Uncanny X-Men,Uncanny X-Men Annual,34457
90493,Uncanny X-Men,Uncanny X-Men Annual,34457
91207,Uncanny X-Men,Uncanny X-Men Annual,34457
91757,Uncanny X-Men,Uncanny X-Men Annual,34457
92782,Uncanny X-Men,Uncanny X-Men Annual,34457
117052,Uncanny X-Men,Uncanny X-Men Annual,34457
30866,Judge Dredd,Judge Dredd v1 (1983),10002
30867,Judge Dredd,Judge Dredd v1 (1983),10002
30868,Judge Dredd,Judge Dredd v1 (1983),10002
30869,Judge Dredd,Judge Dredd v1 (1983),10002
30870,Judge Dredd,Judge Dredd v1 (1983),10002
30871,Judge Dredd,Judge Dredd v1 (1983),10002
30872,Judge Dredd,Judge Dredd v1 (1983),10002
30873,Judge Dredd,Judge Dredd v1 (1983),10002
30874,Judge Dredd,Judge Dredd v1 (1983),10002
30875,Judge Dredd,Judge Dredd v1 (1983),10002
22349,Judge Dredd,Judge Dredd v1 (1983),10002
22350,Judge Dredd,Judge Dredd v1 (1983),10002
22351,Judge Dredd,Judge Dredd v1 (1983),10002
22352,Judge Dredd,Judge Dredd v1 (1983),10002
22353,Judge Dredd,Judge Dredd v1 (1983),10002
22340,Judge Dredd,Judge Dredd v2 (1986),10002
22341,Judge Dredd,Judge Dredd v2 (1986),10002
22342,Judge Dredd,Judge Dredd v2 (1986),10002
22343,Judge Dredd,Judge Dredd v2 (1986),10002
22344,Judge Dredd,Judge Dredd v2 (1986),10002
22345,Judge Dredd,Judge Dredd v2 (1986),10002
22346,Judge Dredd,Judge Dredd v2 (1986),10002
22347,Judge Dredd,Judge Dredd v2 (1986),10002
22348,Judge Dredd,Judge Dredd v2 (1986),10002
89522,X-Factor (1986),X-Factor v2 (2002),66333
89523,X-Factor (1986),X-Factor v2 (2002),66333
89524,X-Factor (1986),X-Factor v2 (2002),66333
89525,X-Factor (1986),X-Factor v2 (2002),66333
90341,X-Factor (1986),X-Factor v3 (2006),66333
116672,X-Factor (1986),X-Factor v3 (2006),66333
90342,X-Factor (1986),X-Factor v3 (2006),66333
116673,X-Factor (1986),X-Factor v3 (2006),66333
90343,X-Factor (1986),X-Factor v3 (2006),66333
116674,X-Factor (1986),X-Factor v3 (2006),66333
90344,X-Factor (1986),X-Factor v3 (2006),66333
116675,X-Factor (1986),X-Factor v3 (2006),66333
90345,X-Factor (1986),X-Factor v3 (2006),66333
116676,X-Factor (1986),X-Factor v3 (2006),66333
90346,X-Factor (1986),X-Factor v3 (2006),66333
116677,X-Factor (1986),X-Factor v3 (2006),66333
90357,X-Factor (1986),X-Factor v3 (2006),66333
90481,X-Factor (1986),X-Factor v3 (2006),66333
90503,X-Factor (1986),X-Factor v3 (2006),66333
90607,X-Factor (1986),X-Factor v3 (2006),66333
90608,X-Factor (1986),X-Factor v3 (2006),66333
90609,X-Factor (1986),X-Factor v3 (2006),66333
90610,X-Factor (1986),X-Factor v3 (2006),66333
90656,X-Factor (1986),X-Factor v3 (2006),66333
90657,X-Factor (1986),X-Factor v3 (2006),66333
90658,X-Factor (1986),X-Factor v3 (2006),66333
90659,X-Factor (1986),X-Factor v3 (2006),66333
90717,X-Factor (1986),X-Factor v3 (2006),66333
90718,X-Factor (1986),X-Factor v3 (2006),66333
90719,X-Factor (1986),X-Factor v3 (2006),66333
90733,X-Factor (1986),X-Factor v3 (2006),66333
90737,X-Factor (1986),X-Factor v3 (2006),66333
90741,X-Factor (1986),X-Factor v3 (2006),66333
90745,X-Factor (1986),X-Factor v3 (2006),66333
90816,X-Factor (1986),X-Factor v3 (2006),66333
90820,X-Factor (1986),X-Factor v3 (2006),66333
90824,X-Factor (1986),X-Factor v3 (2006),66333
90848,X-Factor (1986),X-Factor v3 (2006),66333
90854,X-Factor (1986),X-Factor v3 (2006),66333
90861,X-Factor (1986),X-Factor v3 (2006),66333
90868,X-Factor (1986),X-Factor v3 (2006),66333
90876,X-Factor (1986),X-Factor v3 (2006),66333
90935,X-Factor (1986),X-Factor v3 (2006),66333
116968,X-Factor (1986),X-Factor v3 (2006),66333
90937,X-Factor (1986),X-Factor v3 (2006),66333
116969,X-Factor (1986),X-Factor v3 (2006),66333
90938,X-Factor (1986),X-Factor v3 (2006),66333
91022,X-Factor (1986),X-Factor v3 (2006),66333
91023,X-Factor (1986),X-Factor v3 (2006),66333
91024,X-Factor (1986),X-Factor v3 (2006),66333
91116,X-Factor (1986),X-Factor v3 (2006),66333
91117,X-Factor (1986),X-Factor v3 (2006),66333
91118,X-Factor (1986),X-Factor v3 (2006),66333
91119,X-Factor (1986),X-Factor v3 (2006),66333
91120,X-Factor (1986),X-Factor v3 (2006),66333
91121,X-Factor (1986),X-Factor v3 (2006),66333
91122,X-Factor (1986),X-Factor v3 (2006),66333
91260,X-Factor (1986),X-Factor v3 (2006),66333
91261,X-Factor (1986),X-Factor v3 (2006),66333
91262,X-Factor (1986),X-Factor v3 (2006),66333
91263,X-Factor (1986),X-Factor v3 (2006),66333
91264,X-Factor (1986),X-Factor v3 (2006),66333
49541,X-Factor (1986),X-Factor v4 (2020),66333
49542,X-Factor (1986),X-Factor v4 (2020),66333
49543,X-Factor (1986),X-Factor v4 (2020),66333
49544,X-Factor (1986),X-Factor v4 (2020),66333
49545,X-Factor (1986),X-Factor v4 (2020),66333
49546,X-Factor (1986),X-Factor v4 (2020),66333
49547,X-Factor (1986),X-Factor v4 (2020),66333
49548,X-Factor (1986),X-Factor v4 (2020),66333
49549,X-Factor (1986),X-Factor v4 (2020),66333
49550,X-Factor (1986),X-Factor v4 (2020),66333
49551,X-Factor (1986),X-Factor v4 (2020),66333
49552,X-Factor (1986),X-Factor v4 (2020),66333
49553,X-Factor (1986),X-Factor v4 (2020),66333
49554,X-Factor (1986),X-Factor v4 (2020),66333
49555,X-Factor (1986),X-Factor v4 (2020),66333
49556,X-Factor (1986),X-Factor v4 (2020),66333
49557,X-Factor (1986),X-Factor v4 (2020),66333
49567,X-Factor (1986),X-Factor v4 (2020),66333
49605,X-Factor (1986),X-Factor v4 (2020),66333
85506,X-Factor (1986),X-Factor Annual,66333
85507,X-Factor (1986),X-Factor Annual,66333
85508,X-Factor (1986),X-Factor Annual,66333
85509,X-Factor (1986),X-Factor Annual,66333
85510,X-Factor (1986),X-Factor Annual,66333
85511,X-Factor (1986),X-Factor Annual,66333
85512,X-Factor (1986),X-Factor Annual,66333
85513,X-Factor (1986),X-Factor Annual,66333
85514,X-Factor (1986),X-Factor Annual,66333
87054,X-Factor (1986),X-Factor Annual,66333
87158,X-Factor (1986),X-Factor Annual,66333
87234,X-Factor (1986),X-Factor Annual,66333
87355,X-Factor (1986),X-Factor Annual,66333
87594,X-Factor (1986),X-Factor Annual,66333
87702,X-Factor (1986),X-Factor Annual,66333
87805,X-Factor (1986),X-Factor Annual,66333
87941,X-Factor (1986),X-Factor Annual,66333
88077,X-Factor (1986),X-Factor Annual,66333
91502,X-Men (1997),X-Men v3 (2010),66349
117605,X-Men (1997),X-Men v3 (2010),66349
91503,X-Men (1997),X-Men v3 (2010),66349
91507,X-Men (1997),X-Men v3 (2010),66349
117609,X-Men (1997),X-Men v3 (2010),66349
91513,X-Men (1997),X-Men v3 (2010),66349
117613,X-Men (1997),X-Men v3 (2010),66349
91514,X-Men (1997),X-Men v3 (2010),66349
117614,X-Men (1997),X-Men v3 (2010),66349
91516,X-Men (1997),X-Men v3 (2010),66349
117616,X-Men (1997),X-Men v3 (2010),66349
91716,X-Men (1997),X-Men v3 (2010),66349
91717,X-Men (1997),X-Men v3 (2010),66349
91718,X-Men (1997),X-Men v3 (2010),66349
91719,X-Men (1997),X-Men v3 (2010),66349
91813,X-Men (1997),X-Men v3 (2010),66349
91815,X-Men (1997),X-Men v3 (2010),66349
91816,X-Men (1997),X-Men v3 (2010),66349
91817,X-Men (1997),X-Men v3 (2010),66349
91818,X-Men (1997),X-Men v3 (2010),66349
91881,X-Men (1997),X-Men v3 (2010),66349
91882,X-Men (1997),X-Men v3 (2010),66349
91883,X-Men (1997),X-Men v3 (2010),66349
91884,X-Men (1997),X-Men v3 (2010),66349
91885,X-Men (1997),X-Men v3 (2010),66349
91951,X-Men (1997),X-Men v3 (2010),66349
117647,X-Men (1997),X-Men v3 (2010),66349
91952,X-Men (1997),X-Men v3 (2010),66349
117648,X-Men (1997),X-Men v3 (2010),66349
91953,X-Men (1997),X-Men v3 (2010),66349
117649,X-Men (1997),X-Men v3 (2010),66349
91954,X-Men (1997),X-Men v3 (2010),66349
117650,X-Men (1997),X-Men v3 (2010),66349
92017,X-Men (1997),X-Men v3 (2010),66349
92018,X-Men (1997),X-Men v3 (2010),66349
92019,X-Men (1997),X-Men v3 (2010),66349
92020,X-Men (1997),X-Men v3 (2010),66349
92042,X-Men (1997),X-Men v3 (2010),66349
92043,X-Men (1997),X-Men v3 (2010),66349
92061,X-Men (1997),X-Men v3 (2010),66349
92062,X-Men (1997),X-Men v3 (2010),66349
92063,X-Men (1997),X-Men v3 (2010),66349
92064,X-Men (1997),X-Men v3 (2010),66349
92163,X-Men (1997),X-Men v3 (2010),66349
92164,X-Men (1997),X-Men v3 (2010),66349
92173,X-Men (1997),X-Men v3 (2010),66349
92174,X-Men (1997),X-Men v3 (2010),66349
92263,X-Men (1997),X-Men v3 (2010),66349
92264,X-Men (1997),X-Men v3 (2010),66349
92265,X-Men (1997),X-Men v3 (2010),66349
92266,X-Men (1997),X-Men v3 (2010),66349
92398,X-Men (1997),X-Men v4 (2013),66349
92399,X-Men (1997),X-Men v4 (2013),66349
92400,X-Men (1997),X-Men v4 (2013),66349
92401,X-Men (1997),X-Men v4 (2013),66349
92495,X-Men (1997),X-Men v4 (2013),66349
92499,X-Men (1997),X-Men v4 (2013),66349
92551,X-Men (1997),X-Men v4 (2013),66349
92552,X-Men (1997),X-Men v4 (2013),66349
92553,X-Men (1997),X-Men v4 (2013),66349
92554,X-Men (1997),X-Men v4 (2013),66349
92555,X-Men (1997),X-Men v4 (2013),66349
92556,X-Men (1997),X-Men v4 (2013),66349
92666,X-Men (1997),X-Men v4 (2013),66349
92667,X-Men (1997),X-Men v4 (2013),66349
92668,X-Men (1997),X-Men v4 (2013),66349
92669,X-Men (1997),X-Men v4 (2013),66349
92670,X-Men (1997),X-Men v4 (2013),66349
92777,X-Men (1997),X-Men v4 (2013),66349
92778,X-Men (1997),X-Men v4 (2013),66349
92779,X-Men (1997),X-Men v4 (2013),66349
92780,X-Men (1997),X-Men v4 (2013),66349
92781,X-Men (1997),X-Men v4 (2013),66349
92924,X-Men (1997),X-Men v4 (2013),66349
92925,X-Men (1997),X-Men v4 (2013),66349
92926,X-Men (1997),X-Men v4 (2013),66349
92927,X-Men (1997),X-Men v4 (2013),66349
49193,X-Men (1997),X-Men v5 (2019),66349
